,player,info_state,actions
"Current player: 0
Round: 3
Coin Player Choices: 2 5 
Estimator Guesses: 0 4 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 5 
Estimator Guesses: 0 4 ","{'Player 0 chose: 5': 0.5043607925176099, 'Player 0 chose: 0': 0.4956392074823901}"
"Current player: 1
Round: 3
Estimator Guesses: 0 4 
Coin Player Choices: 2 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 0 4 
Coin Player Choices: 2 5 ","{'Player 1 chose: 5': 0.49743637784385564, 'Player 1 chose: 4': 0.0020690776005851956, 'Player 1 chose: 3': 0.0020690776005851956, 'Player 1 chose: 2': 0.0020690776005851956, 'Player 1 chose: 1': 0.0020690776005851956, 'Player 1 chose: 0': 0.49428731175380347}"
"Current player: 0
Round: 2
Coin Player Choices: 2 
Estimator Guesses: 1 _depth_2",0,"Current player: 0
Round: 2
Coin Player Choices: 2 
Estimator Guesses: 1 ","{'Player 0 chose: 4': 0.2858240351601115, 'Player 0 chose: 3': 0.21425247463445327, 'Player 0 chose: 5': 0.2856710155709824, 'Player 0 chose: 0': 0.2142524746344528}"
"Current player: 1
Round: 2
Estimator Guesses: 1 
Coin Player Choices: 2 _depth_3",1,"Current player: 1
Round: 2
Estimator Guesses: 1 
Coin Player Choices: 2 ","{'Player 1 chose: 5': 0.14191492551207838, 'Player 1 chose: 4': 0.1404402567986044, 'Player 1 chose: 3': 0.3585278458231258, 'Player 1 chose: 2': 0.00029456302153208066, 'Player 1 chose: 1': 0.00029456302153208066, 'Player 1 chose: 0': 0.3585278458231272}"
"Current player: 0
Round: 3
Coin Player Choices: 2 0 
Estimator Guesses: 1 1 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 0 
Estimator Guesses: 1 1 ","{'Player 0 chose: 5': 0.3333333333333333, 'Player 0 chose: 4': 0.3333333333333333, 'Player 0 chose: 3': 0.3333333333333333}"
"Current player: 1
Round: 3
Estimator Guesses: 1 1 
Coin Player Choices: 2 0 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 1 1 
Coin Player Choices: 2 0 ","{'Player 1 chose: 5': 0.16666666666666663, 'Player 1 chose: 4': 0.16666666666666663, 'Player 1 chose: 3': 0.16666666666666663, 'Player 1 chose: 2': 0.16666666666666663, 'Player 1 chose: 1': 0.16666666666666663, 'Player 1 chose: 0': 0.16666666666666663}"
"Current player: 0
Round: 3
Coin Player Choices: 2 0 
Estimator Guesses: 1 2 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 0 
Estimator Guesses: 1 2 ","{'Player 0 chose: 5': 0.3333333333333333, 'Player 0 chose: 4': 0.3333333333333333, 'Player 0 chose: 3': 0.3333333333333333}"
"Current player: 1
Round: 3
Estimator Guesses: 1 2 
Coin Player Choices: 2 0 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 1 2 
Coin Player Choices: 2 0 ","{'Player 1 chose: 5': 0.16666666666666663, 'Player 1 chose: 4': 0.16666666666666663, 'Player 1 chose: 3': 0.16666666666666663, 'Player 1 chose: 2': 0.16666666666666663, 'Player 1 chose: 1': 0.16666666666666663, 'Player 1 chose: 0': 0.16666666666666663}"
"Current player: 0
Round: 3
Coin Player Choices: 2 0 
Estimator Guesses: 1 3 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 0 
Estimator Guesses: 1 3 ","{'Player 0 chose: 5': 0.3326900570519104, 'Player 0 chose: 4': 0.3336549714740447, 'Player 0 chose: 3': 0.3336549714740449}"
"Current player: 1
Round: 3
Estimator Guesses: 1 3 
Coin Player Choices: 2 0 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 1 3 
Coin Player Choices: 2 0 ","{'Player 1 chose: 5': 0.33330716701452273, 'Player 1 chose: 4': 0.333141018903009, 'Player 1 chose: 3': 0.333141018903009, 'Player 1 chose: 2': 0.00013693172648640914, 'Player 1 chose: 1': 0.00013693172648640914, 'Player 1 chose: 0': 0.00013693172648640914}"
"Current player: 0
Round: 3
Coin Player Choices: 2 0 
Estimator Guesses: 1 4 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 0 
Estimator Guesses: 1 4 ","{'Player 0 chose: 5': 0.33583348317169426, 'Player 0 chose: 4': 0.33208325841415287, 'Player 0 chose: 3': 0.33208325841415287}"
"Current player: 1
Round: 3
Estimator Guesses: 1 4 
Coin Player Choices: 2 0 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 1 4 
Coin Player Choices: 2 0 ","{'Player 1 chose: 5': 0.33005893391796165, 'Player 1 chose: 4': 0.3327288167044689, 'Player 1 chose: 3': 0.3327288167044688, 'Player 1 chose: 2': 0.0014944775577002275, 'Player 1 chose: 1': 0.0014944775577002275, 'Player 1 chose: 0': 0.0014944775577002275}"
"Current player: 0
Round: 3
Coin Player Choices: 2 0 
Estimator Guesses: 1 5 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 0 
Estimator Guesses: 1 5 ","{'Player 0 chose: 5': 0.33215196089874693, 'Player 0 chose: 4': 0.33392401955062645, 'Player 0 chose: 3': 0.3339240195506266}"
"Current player: 1
Round: 3
Estimator Guesses: 1 5 
Coin Player Choices: 2 0 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 1 5 
Coin Player Choices: 2 0 ","{'Player 1 chose: 5': 0.33249430236357064, 'Player 1 chose: 4': 0.33323394106332344, 'Player 1 chose: 3': 0.33323394106332366, 'Player 1 chose: 2': 0.00034593850326077806, 'Player 1 chose: 1': 0.00034593850326077806, 'Player 1 chose: 0': 0.00034593850326077806}"
"Current player: 0
Round: 3
Coin Player Choices: 2 3 
Estimator Guesses: 1 0 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 3 
Estimator Guesses: 1 0 ","{'Player 0 chose: 4': 0.3336549714740445, 'Player 0 chose: 5': 0.332690057051911, 'Player 0 chose: 0': 0.33365497147404444}"
"Current player: 1
Round: 3
Estimator Guesses: 1 0 
Coin Player Choices: 2 3 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 1 0 
Coin Player Choices: 2 3 ","{'Player 1 chose: 5': 0.333307167014522, 'Player 1 chose: 4': 0.33314101890300946, 'Player 1 chose: 3': 0.00013693172648640838, 'Player 1 chose: 2': 0.00013693172648640838, 'Player 1 chose: 1': 0.00013693172648640838, 'Player 1 chose: 0': 0.33314101890300957}"
"Current player: 0
Round: 3
Coin Player Choices: 2 3 
Estimator Guesses: 1 1 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 3 
Estimator Guesses: 1 1 ","{'Player 0 chose: 4': 0.33333333333333337, 'Player 0 chose: 5': 0.33333333333333337, 'Player 0 chose: 0': 0.33333333333333337}"
"Current player: 1
Round: 3
Estimator Guesses: 1 1 
Coin Player Choices: 2 3 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 1 1 
Coin Player Choices: 2 3 ","{'Player 1 chose: 5': 0.16666666666666663, 'Player 1 chose: 4': 0.16666666666666663, 'Player 1 chose: 3': 0.16666666666666663, 'Player 1 chose: 2': 0.16666666666666663, 'Player 1 chose: 1': 0.16666666666666663, 'Player 1 chose: 0': 0.16666666666666663}"
"Current player: 0
Round: 3
Coin Player Choices: 2 3 
Estimator Guesses: 1 2 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 3 
Estimator Guesses: 1 2 ","{'Player 0 chose: 4': 0.33333333333333337, 'Player 0 chose: 5': 0.33333333333333337, 'Player 0 chose: 0': 0.33333333333333337}"
"Current player: 1
Round: 3
Estimator Guesses: 1 2 
Coin Player Choices: 2 3 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 1 2 
Coin Player Choices: 2 3 ","{'Player 1 chose: 5': 0.16666666666666663, 'Player 1 chose: 4': 0.16666666666666663, 'Player 1 chose: 3': 0.16666666666666663, 'Player 1 chose: 2': 0.16666666666666663, 'Player 1 chose: 1': 0.16666666666666663, 'Player 1 chose: 0': 0.16666666666666663}"
"Current player: 0
Round: 3
Coin Player Choices: 2 3 
Estimator Guesses: 1 4 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 3 
Estimator Guesses: 1 4 ","{'Player 0 chose: 4': 0.3320832584141521, 'Player 0 chose: 5': 0.335833483171696, 'Player 0 chose: 0': 0.33208325841415187}"
"Current player: 1
Round: 3
Estimator Guesses: 1 4 
Coin Player Choices: 2 3 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 1 4 
Coin Player Choices: 2 3 ","{'Player 1 chose: 5': 0.3300589339179573, 'Player 1 chose: 4': 0.3327288167044711, 'Player 1 chose: 3': 0.0014944775577002307, 'Player 1 chose: 2': 0.0014944775577002307, 'Player 1 chose: 1': 0.0014944775577002307, 'Player 1 chose: 0': 0.3327288167044709}"
"Current player: 0
Round: 3
Coin Player Choices: 2 3 
Estimator Guesses: 1 5 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 3 
Estimator Guesses: 1 5 ","{'Player 0 chose: 4': 0.3339240195506255, 'Player 0 chose: 5': 0.3321519608987494, 'Player 0 chose: 0': 0.3339240195506253}"
"Current player: 1
Round: 3
Estimator Guesses: 1 5 
Coin Player Choices: 2 3 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 1 5 
Coin Player Choices: 2 3 ","{'Player 1 chose: 5': 0.33249430236356675, 'Player 1 chose: 4': 0.3332339410633254, 'Player 1 chose: 3': 0.00034593850326077876, 'Player 1 chose: 2': 0.00034593850326077876, 'Player 1 chose: 1': 0.00034593850326077876, 'Player 1 chose: 0': 0.3332339410633255}"
"Current player: 0
Round: 3
Coin Player Choices: 2 4 
Estimator Guesses: 1 0 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 4 
Estimator Guesses: 1 0 ","{'Player 0 chose: 5': 0.501727809236002, 'Player 0 chose: 0': 0.4982721907639979}"
"Current player: 1
Round: 3
Estimator Guesses: 1 0 
Coin Player Choices: 2 4 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 1 0 
Coin Player Choices: 2 4 ","{'Player 1 chose: 5': 0.4998355600146926, 'Player 1 chose: 4': 0.00013693172648640824, 'Player 1 chose: 3': 0.00013693172648640824, 'Player 1 chose: 2': 0.00013693172648640824, 'Player 1 chose: 1': 0.00013693172648640824, 'Player 1 chose: 0': 0.4996167130793618}"
"Current player: 0
Round: 3
Coin Player Choices: 2 4 
Estimator Guesses: 1 1 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 4 
Estimator Guesses: 1 1 ","{'Player 0 chose: 5': 0.5, 'Player 0 chose: 0': 0.5}"
"Current player: 1
Round: 3
Estimator Guesses: 1 1 
Coin Player Choices: 2 4 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 1 1 
Coin Player Choices: 2 4 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 2 4 
Estimator Guesses: 1 2 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 4 
Estimator Guesses: 1 2 ","{'Player 0 chose: 5': 0.5, 'Player 0 chose: 0': 0.5}"
"Current player: 1
Round: 3
Estimator Guesses: 1 2 
Coin Player Choices: 2 4 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 1 2 
Coin Player Choices: 2 4 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 2 4 
Estimator Guesses: 1 3 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 4 
Estimator Guesses: 1 3 ","{'Player 0 chose: 5': 0.5017278092359839, 'Player 0 chose: 0': 0.498272190764016}"
"Current player: 1
Round: 3
Estimator Guesses: 1 3 
Coin Player Choices: 2 4 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 1 3 
Coin Player Choices: 2 4 ","{'Player 1 chose: 5': 0.49983556001467905, 'Player 1 chose: 4': 0.00013693172648640908, 'Player 1 chose: 3': 0.00013693172648640908, 'Player 1 chose: 2': 0.00013693172648640908, 'Player 1 chose: 1': 0.00013693172648640908, 'Player 1 chose: 0': 0.49961671307937533}"
"Current player: 0
Round: 3
Coin Player Choices: 2 4 
Estimator Guesses: 1 5 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 4 
Estimator Guesses: 1 5 ","{'Player 0 chose: 5': 0.49977403751485855, 'Player 0 chose: 0': 0.5002259624851413}"
"Current player: 1
Round: 3
Estimator Guesses: 1 5 
Coin Player Choices: 2 4 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 1 5 
Coin Player Choices: 2 4 ","{'Player 1 chose: 5': 0.4989894111227881, 'Player 1 chose: 4': 0.000345938503260779, 'Player 1 chose: 3': 0.000345938503260779, 'Player 1 chose: 2': 0.000345938503260779, 'Player 1 chose: 1': 0.000345938503260779, 'Player 1 chose: 0': 0.49962683486416876}"
"Current player: 0
Round: 3
Coin Player Choices: 2 5 
Estimator Guesses: 1 0 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 5 
Estimator Guesses: 1 0 ","{'Player 0 chose: 5': 0.500166232553594, 'Player 0 chose: 0': 0.49983376744640584}"
"Current player: 1
Round: 3
Estimator Guesses: 1 0 
Coin Player Choices: 2 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 1 0 
Coin Player Choices: 2 5 ","{'Player 1 chose: 5': 0.4992032320022263, 'Player 1 chose: 4': 0.00013693172648640813, 'Player 1 chose: 3': 0.00013693172648640813, 'Player 1 chose: 2': 0.00013693172648640813, 'Player 1 chose: 1': 0.00013693172648640813, 'Player 1 chose: 0': 0.5002490410918279}"
"Current player: 0
Round: 3
Coin Player Choices: 2 5 
Estimator Guesses: 1 1 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 5 
Estimator Guesses: 1 1 ","{'Player 0 chose: 5': 0.5, 'Player 0 chose: 0': 0.5}"
"Current player: 1
Round: 3
Estimator Guesses: 1 1 
Coin Player Choices: 2 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 1 1 
Coin Player Choices: 2 5 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 2 5 
Estimator Guesses: 1 2 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 5 
Estimator Guesses: 1 2 ","{'Player 0 chose: 5': 0.5, 'Player 0 chose: 0': 0.5}"
"Current player: 1
Round: 3
Estimator Guesses: 1 2 
Coin Player Choices: 2 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 1 2 
Coin Player Choices: 2 5 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 2 5 
Estimator Guesses: 1 3 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 5 
Estimator Guesses: 1 3 ","{'Player 0 chose: 5': 0.5001662325535936, 'Player 0 chose: 0': 0.49983376744640634}"
"Current player: 1
Round: 3
Estimator Guesses: 1 3 
Coin Player Choices: 2 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 1 3 
Coin Player Choices: 2 5 ","{'Player 1 chose: 5': 0.49920323200222677, 'Player 1 chose: 4': 0.00013693172648640868, 'Player 1 chose: 3': 0.00013693172648640868, 'Player 1 chose: 2': 0.00013693172648640868, 'Player 1 chose: 1': 0.00013693172648640868, 'Player 1 chose: 0': 0.5002490410918276}"
"Current player: 0
Round: 3
Coin Player Choices: 2 5 
Estimator Guesses: 1 4 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 5 
Estimator Guesses: 1 4 ","{'Player 0 chose: 5': 0.4997281049420739, 'Player 0 chose: 0': 0.5002718950579261}"
"Current player: 1
Round: 3
Estimator Guesses: 1 4 
Coin Player Choices: 2 5 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 1 4 
Coin Player Choices: 2 5 ","{'Player 1 chose: 5': 0.498479972701622, 'Player 1 chose: 4': 0.0014944775577002297, 'Player 1 chose: 3': 0.0014944775577002297, 'Player 1 chose: 2': 0.0014944775577002297, 'Player 1 chose: 1': 0.0014944775577002297, 'Player 1 chose: 0': 0.4955421170675769}"
"Current player: 0
Round: 2
Coin Player Choices: 2 
Estimator Guesses: 3 _depth_2",0,"Current player: 0
Round: 2
Coin Player Choices: 2 
Estimator Guesses: 3 ","{'Player 0 chose: 4': 0.2827388494921399, 'Player 0 chose: 3': 0.2167059875573314, 'Player 0 chose: 5': 0.2838491754375208, 'Player 0 chose: 0': 0.21670598751300785}"
"Current player: 1
Round: 2
Estimator Guesses: 3 
Coin Player Choices: 2 _depth_3",1,"Current player: 1
Round: 2
Estimator Guesses: 3 
Coin Player Choices: 2 ","{'Player 1 chose: 5': 0.14000001225819667, 'Player 1 chose: 4': 0.1385117072897977, 'Player 1 chose: 3': 0.36039484824748347, 'Player 1 chose: 2': 0.00034929197718681427, 'Player 1 chose: 1': 0.00034929197718681427, 'Player 1 chose: 0': 0.3603948482501484}"
"Current player: 0
Round: 3
Coin Player Choices: 2 0 
Estimator Guesses: 3 1 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 0 
Estimator Guesses: 3 1 ","{'Player 0 chose: 5': 0.33333333333333337, 'Player 0 chose: 4': 0.33333333333333337, 'Player 0 chose: 3': 0.33333333333333337}"
"Current player: 1
Round: 3
Estimator Guesses: 3 1 
Coin Player Choices: 2 0 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 1 
Coin Player Choices: 2 0 ","{'Player 1 chose: 5': 0.16666666666666663, 'Player 1 chose: 4': 0.16666666666666663, 'Player 1 chose: 3': 0.16666666666666663, 'Player 1 chose: 2': 0.16666666666666663, 'Player 1 chose: 1': 0.16666666666666663, 'Player 1 chose: 0': 0.16666666666666663}"
"Current player: 0
Round: 3
Coin Player Choices: 2 0 
Estimator Guesses: 3 2 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 0 
Estimator Guesses: 3 2 ","{'Player 0 chose: 5': 0.33333333333333337, 'Player 0 chose: 4': 0.33333333333333337, 'Player 0 chose: 3': 0.33333333333333337}"
"Current player: 1
Round: 3
Estimator Guesses: 3 2 
Coin Player Choices: 2 0 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 2 
Coin Player Choices: 2 0 ","{'Player 1 chose: 5': 0.16666666666666663, 'Player 1 chose: 4': 0.16666666666666663, 'Player 1 chose: 3': 0.16666666666666663, 'Player 1 chose: 2': 0.16666666666666663, 'Player 1 chose: 1': 0.16666666666666663, 'Player 1 chose: 0': 0.16666666666666663}"
"Current player: 0
Round: 3
Coin Player Choices: 2 0 
Estimator Guesses: 3 3 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 0 
Estimator Guesses: 3 3 ","{'Player 0 chose: 5': 0.33184909243519717, 'Player 0 chose: 4': 0.33407545378240133, 'Player 0 chose: 3': 0.33407545378240144}"
"Current player: 1
Round: 3
Estimator Guesses: 3 3 
Coin Player Choices: 2 0 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 3 
Coin Player Choices: 2 0 ","{'Player 1 chose: 5': 0.334088813983307, 'Player 1 chose: 4': 0.33271329488804496, 'Player 1 chose: 3': 0.332713294888045, 'Player 1 chose: 2': 0.00016153208020098852, 'Player 1 chose: 1': 0.00016153208020098852, 'Player 1 chose: 0': 0.00016153208020098852}"
"Current player: 0
Round: 3
Coin Player Choices: 2 0 
Estimator Guesses: 3 4 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 0 
Estimator Guesses: 3 4 ","{'Player 0 chose: 5': 0.3353720503958255, 'Player 0 chose: 4': 0.332313974802088, 'Player 0 chose: 3': 0.3323139748020866}"
"Current player: 1
Round: 3
Estimator Guesses: 3 4 
Coin Player Choices: 2 0 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 4 
Coin Player Choices: 2 0 ","{'Player 1 chose: 5': 0.3285876138562102, 'Player 1 chose: 4': 0.33340443879974524, 'Player 1 chose: 3': 0.3334044387997767, 'Player 1 chose: 2': 0.0015345028480892855, 'Player 1 chose: 1': 0.0015345028480892855, 'Player 1 chose: 0': 0.0015345028480892855}"
"Current player: 0
Round: 3
Coin Player Choices: 2 0 
Estimator Guesses: 3 5 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 0 
Estimator Guesses: 3 5 ","{'Player 0 chose: 5': 0.3283563227705979, 'Player 0 chose: 4': 0.3358218386147179, 'Player 0 chose: 3': 0.3358218386146842}"
"Current player: 1
Round: 3
Estimator Guesses: 3 5 
Coin Player Choices: 2 0 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 5 
Coin Player Choices: 2 0 ","{'Player 1 chose: 5': 0.3256044117384378, 'Player 1 chose: 4': 0.3365740585117949, 'Player 1 chose: 3': 0.3365740585118984, 'Player 1 chose: 2': 0.00041582374595633317, 'Player 1 chose: 1': 0.00041582374595633317, 'Player 1 chose: 0': 0.00041582374595633317}"
"Current player: 0
Round: 3
Coin Player Choices: 2 3 
Estimator Guesses: 3 0 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 3 
Estimator Guesses: 3 0 ","{'Player 0 chose: 4': 0.33407545378312026, 'Player 0 chose: 5': 0.33184909243375926, 'Player 0 chose: 0': 0.3340754537831205}"
"Current player: 1
Round: 3
Estimator Guesses: 3 0 
Coin Player Choices: 2 3 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 0 
Coin Player Choices: 2 3 ","{'Player 1 chose: 5': 0.33408881396371803, 'Player 1 chose: 4': 0.33271329489784124, 'Player 1 chose: 3': 0.0001615320801997947, 'Player 1 chose: 2': 0.0001615320801997947, 'Player 1 chose: 1': 0.0001615320801997947, 'Player 1 chose: 0': 0.33271329489784124}"
"Current player: 0
Round: 3
Coin Player Choices: 2 3 
Estimator Guesses: 3 1 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 3 
Estimator Guesses: 3 1 ","{'Player 0 chose: 4': 0.33333333333333337, 'Player 0 chose: 5': 0.33333333333333337, 'Player 0 chose: 0': 0.33333333333333337}"
"Current player: 1
Round: 3
Estimator Guesses: 3 1 
Coin Player Choices: 2 3 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 1 
Coin Player Choices: 2 3 ","{'Player 1 chose: 5': 0.16666666666666663, 'Player 1 chose: 4': 0.16666666666666663, 'Player 1 chose: 3': 0.16666666666666663, 'Player 1 chose: 2': 0.16666666666666663, 'Player 1 chose: 1': 0.16666666666666663, 'Player 1 chose: 0': 0.16666666666666663}"
"Current player: 0
Round: 3
Coin Player Choices: 2 3 
Estimator Guesses: 3 2 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 3 
Estimator Guesses: 3 2 ","{'Player 0 chose: 4': 0.33333333333333337, 'Player 0 chose: 5': 0.33333333333333337, 'Player 0 chose: 0': 0.33333333333333337}"
"Current player: 1
Round: 3
Estimator Guesses: 3 2 
Coin Player Choices: 2 3 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 2 
Coin Player Choices: 2 3 ","{'Player 1 chose: 5': 0.16666666666666663, 'Player 1 chose: 4': 0.16666666666666663, 'Player 1 chose: 3': 0.16666666666666663, 'Player 1 chose: 2': 0.16666666666666663, 'Player 1 chose: 1': 0.16666666666666663, 'Player 1 chose: 0': 0.16666666666666663}"
"Current player: 0
Round: 3
Coin Player Choices: 2 3 
Estimator Guesses: 3 4 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 3 
Estimator Guesses: 3 4 ","{'Player 0 chose: 4': 0.3323139747364498, 'Player 0 chose: 5': 0.33537205052710084, 'Player 0 chose: 0': 0.33231397473644947}"
"Current player: 1
Round: 3
Estimator Guesses: 3 4 
Coin Player Choices: 2 3 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 4 
Coin Player Choices: 2 3 ","{'Player 1 chose: 5': 0.32858761373730555, 'Player 1 chose: 4': 0.33340443885920895, 'Player 1 chose: 3': 0.001534502848089284, 'Player 1 chose: 2': 0.001534502848089284, 'Player 1 chose: 1': 0.001534502848089284, 'Player 1 chose: 0': 0.3334044388592178}"
"Current player: 0
Round: 3
Coin Player Choices: 2 3 
Estimator Guesses: 3 5 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 3 
Estimator Guesses: 3 5 ","{'Player 0 chose: 4': 0.3358218385196792, 'Player 0 chose: 5': 0.3283563229607337, 'Player 0 chose: 0': 0.33582183851958713}"
"Current player: 1
Round: 3
Estimator Guesses: 3 5 
Coin Player Choices: 2 3 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 5 
Coin Player Choices: 2 3 ","{'Player 1 chose: 5': 0.32560441168606225, 'Player 1 chose: 4': 0.336574058537893, 'Player 1 chose: 3': 0.0004158237459563336, 'Player 1 chose: 2': 0.0004158237459563336, 'Player 1 chose: 1': 0.0004158237459563336, 'Player 1 chose: 0': 0.3365740585381757}"
"Current player: 0
Round: 3
Coin Player Choices: 2 4 
Estimator Guesses: 3 0 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 4 
Estimator Guesses: 3 0 ","{'Player 0 chose: 5': 0.49686067786681254, 'Player 0 chose: 0': 0.5031393221331875}"
"Current player: 1
Round: 3
Estimator Guesses: 3 0 
Coin Player Choices: 2 4 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 0 
Coin Player Choices: 2 4 ","{'Player 1 chose: 5': 0.49762375418522636, 'Player 1 chose: 4': 0.0001615320801997948, 'Player 1 chose: 3': 0.0001615320801997948, 'Player 1 chose: 2': 0.0001615320801997948, 'Player 1 chose: 1': 0.0001615320801997948, 'Player 1 chose: 0': 0.5017301174939744}"
"Current player: 0
Round: 3
Coin Player Choices: 2 4 
Estimator Guesses: 3 1 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 4 
Estimator Guesses: 3 1 ","{'Player 0 chose: 5': 0.5, 'Player 0 chose: 0': 0.5}"
"Current player: 1
Round: 3
Estimator Guesses: 3 1 
Coin Player Choices: 2 4 _depth_5",1,"Current player: 1
Round: 3
Estimator Guesses: 3 1 
Coin Player Choices: 2 4 ","{'Player 1 chose: 5': 0.16666666666666666, 'Player 1 chose: 4': 0.16666666666666666, 'Player 1 chose: 3': 0.16666666666666666, 'Player 1 chose: 2': 0.16666666666666666, 'Player 1 chose: 1': 0.16666666666666666, 'Player 1 chose: 0': 0.16666666666666666}"
"Current player: 0
Round: 3
Coin Player Choices: 2 4 
Estimator Guesses: 3 2 _depth_4",0,"Current player: 0
Round: 3
Coin Player Choices: 2 4 
Estimator Guesses: 3 2 ","{'Player 0 chose: 5': 0.5, 'Player 0 chose: 0': 0.5}"
